,Vehicle_Application_Status,Application ID,Application Status,Property Type,Property Sub Type,OnSite Sanitation Type,Door Number,Street Name,City,Pincode,Locality,District,State,Slum Name,Application Source,Desludging Entity,Longitude,Latitude,Geo Location Provided,Desludging Vehicle Number,Vehicle Type,Vehicle Capacity,Waste Collected,Waste Dumped,Vehicle In DateTime,Vehicle  Out DateTime,Fstp Plant Name,Payment Amount,Payment Status,Payment Source,Payment Instrument Type,Application Submitted Time,Pending payment Submitted Time,Assigned DSO Submitted Time,DSO Rejected Submitted Time,DSO Inprogress Submitted Time,Pending DSO Approval Submitted Time,Rejected Date Time,Cancelled Date Time,Citizen feedback Submitted Date Time,Application Completed Time,Rating,Scheduled Time,Waiting for disposalTime,Disposed Time,SLA Planned (In Days),SLA achieved
150,Disposed,FSM-BLS-2022-02-12-000399,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Angargadia(P),Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,12/02/2022 21:20:00,12/02/2022 21:50:00,,650,New,Counter,CASH,12/02/2022 21:22:23,12/02/2022 21:21:40,12/02/2022 21:22:03,N/A,12/02/2022 21:28:04,12/02/2022 21:27:55,N/A,N/A,12/02/2022 21:28:12,,,,,,2,N/A
151,Disposed,FSM-BLS-2022-02-14-000406,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,14/02/2022 16:48:00,14/02/2022 17:00:00,,650,New,Counter,CASH,14/02/2022 19:45:43,14/02/2022 19:45:02,14/02/2022 19:45:21,N/A,14/02/2022 19:47:55,14/02/2022 19:47:43,N/A,N/A,14/02/2022 19:47:59,,,,,,2,N/A
152,Disposed,FSM-BLS-2022-02-12-000400,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,14/02/2022 16:32:00,14/02/2022 16:55:00,,1200,New,Counter,CASH,12/02/2022 21:27:10,12/02/2022 21:26:26,12/02/2022 21:26:44,N/A,12/02/2022 21:28:45,12/02/2022 21:28:29,N/A,N/A,12/02/2022 21:28:53,,,,,,2,N/A
153,Disposed,FSM-BLS-2022-02-14-000404,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Bhaskarganj,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,14/02/2022 17:32:00,14/02/2022 17:49:00,,1200,New,Counter,CASH,14/02/2022 19:41:09,14/02/2022 19:41:09,14/02/2022 19:41:38,N/A,14/02/2022 19:53:05,14/02/2022 19:53:00,N/A,N/A,14/02/2022 19:53:09,,,,,,2,N/A
154,Disposed,FSM-BLS-2022-02-14-000405,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,14/02/2022 17:55:00,14/02/2022 18:11:00,,1200,New,Counter,CASH,14/02/2022 19:43:38,14/02/2022 19:43:37,14/02/2022 19:44:04,N/A,14/02/2022 19:47:25,14/02/2022 19:47:17,N/A,N/A,14/02/2022 19:52:48,,,,,,2,N/A
155,Disposed,FSM-BLS-2022-02-14-000409,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,14/02/2022 18:32:00,14/02/2022 18:47:00,,650,New,Counter,CASH,14/02/2022 20:13:56,14/02/2022 20:13:10,14/02/2022 20:13:34,N/A,14/02/2022 20:14:18,14/02/2022 20:14:12,N/A,N/A,14/02/2022 20:14:22,,,,,,2,N/A
156,Disposed,FSM-BLS-2022-02-14-000403,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,14/02/2022 18:34:00,14/02/2022 18:50:00,,1200,New,Counter,CASH,14/02/2022 19:39:38,14/02/2022 19:39:38,14/02/2022 19:40:06,N/A,14/02/2022 19:53:44,14/02/2022 19:46:16,N/A,N/A,14/02/2022 20:00:21,,,,,,2,N/A
157,Disposed,FSM-BLS-2022-02-14-000402,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,14/02/2022 18:53:00,14/02/2022 19:12:00,,1200,New,Counter,CASH,14/02/2022 19:37:48,14/02/2022 19:37:48,14/02/2022 19:38:13,N/A,14/02/2022 19:45:53,14/02/2022 19:45:44,N/A,N/A,14/02/2022 19:59:57,,,,,,2,N/A
158,Disposed,FSM-BLS-2022-02-14-000407,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,14/02/2022 19:45:00,14/02/2022 20:03:00,,650,New,Counter,CASH,14/02/2022 20:07:58,14/02/2022 20:07:58,14/02/2022 20:09:14,N/A,14/02/2022 20:20:15,14/02/2022 20:20:10,N/A,N/A,14/02/2022 20:20:40,,,,,,2,N/A
159,Disposed,FSM-BLS-2022-02-14-000410,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Bhaskarganj,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,14/02/2022 20:11:00,14/02/2022 20:30:00,,1200,New,Counter,CASH,14/02/2022 20:27:16,14/02/2022 20:27:16,14/02/2022 20:29:04,N/A,14/02/2022 20:31:02,14/02/2022 20:30:57,N/A,N/A,14/02/2022 20:31:06,,,,,,2,N/A
160,Disposed,FSM-BLS-2022-02-14-000408,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,14/02/2022 20:20:00,14/02/2022 20:31:00,,650,New,Counter,CASH,14/02/2022 20:12:04,14/02/2022 20:12:04,14/02/2022 20:12:41,N/A,14/02/2022 20:30:37,14/02/2022 20:30:31,N/A,N/A,14/02/2022 20:30:42,,,,,,2,N/A
161,Disposed,FSM-BLS-2022-02-14-000413,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Bhaskarganj,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,14/02/2022 20:27:00,14/02/2022 20:38:00,,1200,New,Counter,CASH,14/02/2022 20:36:14,14/02/2022 20:36:14,14/02/2022 20:36:31,N/A,14/02/2022 20:37:21,14/02/2022 20:37:15,N/A,N/A,14/02/2022 20:37:27,,,,,,2,N/A
162,Disposed,FSM-BLS-2022-02-14-000415,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Bhaskarganj,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,14/02/2022 21:23:00,14/02/2022 21:46:00,,1200,New,Counter,CASH,14/02/2022 22:00:56,14/02/2022 22:00:56,14/02/2022 22:01:30,N/A,14/02/2022 22:02:18,14/02/2022 22:02:12,N/A,N/A,14/02/2022 22:02:22,,,,,,2,N/A
163,Disposed,FSM-BLS-2022-02-14-000414,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,14/02/2022 21:17:00,14/02/2022 21:39:00,,650,New,Counter,CASH,14/02/2022 21:58:09,14/02/2022 21:58:09,14/02/2022 21:59:36,N/A,14/02/2022 22:01:54,14/02/2022 22:01:49,N/A,N/A,14/02/2022 22:02:01,,,,,,2,N/A
164,Disposed,FSM-BLS-2022-02-15-000428,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,15/02/2022 16:22:00,15/02/2022 16:34:00,,650,New,Counter,CASH,15/02/2022 19:44:51,15/02/2022 19:44:48,15/02/2022 19:45:03,N/A,15/02/2022 19:48:52,15/02/2022 19:48:47,N/A,N/A,15/02/2022 19:48:56,,,,,,2,N/A
165,Disposed,FSM-BLS-2022-02-15-000429,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,15/02/2022 16:16:00,15/02/2022 16:35:00,,1200,New,Counter,CASH,15/02/2022 19:46:28,15/02/2022 19:46:28,15/02/2022 19:46:52,N/A,15/02/2022 19:48:32,15/02/2022 19:48:26,N/A,N/A,15/02/2022 19:48:37,,,,,,2,N/A
166,Disposed,FSM-BLS-2022-02-15-000426,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,15/02/2022 16:52:00,15/02/2022 17:15:00,,1200,New,Counter,CASH,15/02/2022 19:40:32,15/02/2022 19:40:14,15/02/2022 19:41:36,N/A,15/02/2022 19:48:02,15/02/2022 19:47:52,N/A,N/A,15/02/2022 19:48:11,,,,,,2,N/A
167,Disposed,FSM-BLS-2022-02-15-000430,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,15/02/2022 17:06:00,15/02/2022 17:26:00,,650,New,Counter,CASH,15/02/2022 19:58:25,15/02/2022 19:58:06,15/02/2022 19:58:37,N/A,15/02/2022 20:05:42,15/02/2022 20:05:36,N/A,N/A,15/02/2022 20:05:47,,,,,,2,N/A
168,Disposed,FSM-BLS-2022-02-15-000431,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,15/02/2022 17:33:00,15/02/2022 17:50:00,,1200,New,Counter,CASH,15/02/2022 20:00:17,15/02/2022 20:00:17,15/02/2022 20:00:35,N/A,15/02/2022 20:05:13,15/02/2022 20:05:06,N/A,N/A,15/02/2022 20:05:19,,,,,,2,N/A
169,Disposed,FSM-BLS-2022-02-15-000432,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,15/02/2022 17:40:00,15/02/2022 17:54:00,,1200,New,Counter,CASH,15/02/2022 20:02:35,15/02/2022 20:02:35,15/02/2022 20:03:22,N/A,15/02/2022 20:03:59,15/02/2022 20:03:50,N/A,N/A,15/02/2022 20:04:36,,,,,,2,N/A
170,Disposed,FSM-BLS-2022-02-15-000427,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,15/02/2022 18:39:00,15/02/2022 18:51:00,,650,New,Counter,CASH,15/02/2022 19:43:09,15/02/2022 19:43:08,15/02/2022 19:43:24,N/A,15/02/2022 19:49:13,15/02/2022 19:49:07,N/A,N/A,15/02/2022 20:12:38,,,,,,2,N/A
171,Waiting for disposal,FSM-DKN-2022-02-11-000381,Citizen feedback pending,Residential,Independent house,Septic tank with soak pit,N/A,Town Planning,Dhenkanal,759001,Dhenkanal Town,Dhenkanal,Punjab,,Counter,Dharitri ALF,,,No,OD-06-D-8588,,3000,3000,0,01/01/1970 11:00:00,01/01/1970 11:00:00,,1000,New,Counter,CASH,11/02/2022 18:14:56,11/02/2022 18:14:55,11/02/2022 18:15:32,N/A,15/02/2022 22:22:07,11/02/2022 18:18:23,N/A,N/A,15/02/2022 22:22:15,,,,,,2,N/A
172,Disposed,FSM-BLS-2022-02-18-000436,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,18/02/2022 16:51:00,18/02/2022 17:20:00,,1200,New,Counter,CASH,18/02/2022 18:48:46,18/02/2022 18:48:46,18/02/2022 18:49:06,N/A,18/02/2022 19:00:01,18/02/2022 18:59:55,N/A,N/A,18/02/2022 19:00:08,,,,,,2,N/A
173,Disposed,FSM-BLS-2022-02-18-000435,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,756001,Angargadia(P),Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,18/02/2022 16:35:00,18/02/2022 17:03:00,,1200,New,Counter,CASH,18/02/2022 18:45:56,18/02/2022 18:44:57,18/02/2022 18:45:15,N/A,18/02/2022 18:59:37,18/02/2022 18:59:30,N/A,N/A,18/02/2022 18:59:43,,,,,,2,N/A
174,Disposed,FSM-BLS-2022-02-18-000439,Completed Request,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,19/02/2022 16:01:00,19/02/2022 16:20:00,,1200,New,Counter,CASH,18/02/2022 19:49:31,18/02/2022 19:49:28,18/02/2022 19:49:49,N/A,18/02/2022 19:50:34,18/02/2022 19:50:25,N/A,N/A,18/02/2022 19:50:39,20/02/2022 11:22:16,0,,,,2,1.0
175,Disposed,FSM-BLS-2022-02-18-000437,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Angargadia(P),Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,19/02/2022 19:23:00,19/02/2022 19:30:00,,1200,New,Counter,CASH,18/02/2022 18:50:09,18/02/2022 18:50:09,18/02/2022 18:50:22,N/A,18/02/2022 19:00:37,18/02/2022 19:00:27,N/A,N/A,18/02/2022 19:48:00,,,,,,2,N/A
176,Disposed,FSM-BLS-2022-02-19-000444,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,19/02/2022 18:37:00,19/02/2022 18:51:00,,1200,New,Counter,CASH,19/02/2022 20:18:20,19/02/2022 20:17:47,19/02/2022 20:18:07,N/A,19/02/2022 20:21:11,19/02/2022 20:21:05,N/A,N/A,19/02/2022 20:21:15,,,,,,2,N/A
177,Disposed,FSM-BLS-2022-02-19-000445,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,19/02/2022 19:10:00,19/02/2022 19:28:00,,1200,New,Counter,CASH,19/02/2022 20:20:04,19/02/2022 20:20:04,19/02/2022 20:20:24,N/A,19/02/2022 20:20:47,19/02/2022 20:20:41,N/A,N/A,19/02/2022 20:20:51,,,,,,2,N/A
178,Disposed,FSM-BLS-2022-02-21-000449,Completed Request,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,22/02/2022 23:06:00,22/02/2022 23:20:00,,1200,New,Counter,CASH,21/02/2022 21:24:59,21/02/2022 21:24:17,21/02/2022 21:24:33,N/A,21/02/2022 21:41:09,21/02/2022 21:41:04,N/A,N/A,22/02/2022 18:05:24,22/02/2022 22:41:32,0,,,,2,1.0
179,Waiting for disposal,FSM-TST-2022-02-25-000488,Citizen feedback pending,Commercial,Resort,Conventional Spectic tank,N/A,N/A,testing,,Sharif Pura,testing,Punjab,,Online,Testing DSO,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,0,01/01/1970 11:00:00,01/01/1970 11:00:00,,650,New,Counter,CASH,25/02/2022 21:59:34,25/02/2022 22:01:08,25/02/2022 22:10:00,N/A,25/02/2022 22:15:59,25/02/2022 22:12:55,N/A,N/A,25/02/2022 22:17:02,,,,,,2,N/A
180,Scheduled,FSM-BLS-2022-02-26-000496,DSO Inprogress,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Sahadevkhunta(P),Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,0,0,N/A,N/A,,650,New,Counter,CASH,26/02/2022 16:45:53,26/02/2022 16:45:57,26/02/2022 16:46:18,N/A,26/02/2022 16:46:39,26/02/2022 16:46:32,N/A,N/A,N/A,,,,,,2,N/A
181,Disposed,FSM-BLS-2022-02-26-000490,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Gopalgaon,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,26/02/2022 16:47:00,26/02/2022 17:10:00,,1200,New,Counter,CASH,26/02/2022 16:21:55,26/02/2022 16:21:32,26/02/2022 16:21:48,N/A,26/02/2022 16:30:00,26/02/2022 16:29:56,N/A,N/A,26/02/2022 16:43:20,,,,,,2,N/A
182,Disposed,FSM-BLS-2022-02-21-000456,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,21/02/2022 21:43:00,21/02/2022 22:05:00,,650,New,Counter,CASH,21/02/2022 21:33:26,21/02/2022 21:33:26,21/02/2022 21:33:41,N/A,21/02/2022 21:38:01,21/02/2022 21:37:56,N/A,N/A,21/02/2022 21:38:04,,,,,,2,N/A
183,Disposed,FSM-BLS-2022-02-19-000442,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,21/02/2022 21:43:00,21/02/2022 21:55:00,,1200,New,Counter,CASH,19/02/2022 17:53:10,19/02/2022 17:53:10,19/02/2022 17:53:46,N/A,19/02/2022 17:57:54,19/02/2022 17:57:49,N/A,N/A,21/02/2022 21:21:56,,,,,,2,N/A
184,Disposed,FSM-BLS-2022-02-19-000441,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Padhunpada(P),Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,21/02/2022 21:47:00,21/02/2022 22:08:00,,1200,New,Counter,CASH,19/02/2022 17:07:35,19/02/2022 17:07:35,19/02/2022 17:07:59,N/A,21/02/2022 21:21:16,19/02/2022 17:58:16,N/A,N/A,21/02/2022 21:21:39,,,,,,2,N/A
185,Disposed,FSM-BLS-2022-02-21-000450,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,22/02/2022 22:27:00,22/02/2022 22:44:00,,1200,New,Counter,CASH,21/02/2022 21:25:57,21/02/2022 21:25:15,21/02/2022 21:25:28,N/A,21/02/2022 21:40:48,21/02/2022 21:40:41,N/A,N/A,22/02/2022 17:26:33,,,,,,2,N/A
186,Disposed,FSM-BLS-2022-02-21-000455,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,22/02/2022 22:10:00,22/02/2022 22:28:00,,650,New,Counter,CASH,21/02/2022 21:31:44,21/02/2022 21:31:02,21/02/2022 21:31:19,N/A,21/02/2022 21:39:06,21/02/2022 21:39:01,N/A,N/A,22/02/2022 17:25:51,,,,,,2,N/A
187,Disposed,FSM-BLS-2022-02-21-000458,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Bhaskarganj,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,22/02/2022 21:40:00,22/02/2022 21:55:00,,1200,New,Counter,CASH,21/02/2022 21:37:12,21/02/2022 21:37:13,21/02/2022 21:37:26,N/A,21/02/2022 21:38:20,21/02/2022 21:38:15,N/A,N/A,22/02/2022 17:25:26,,,,,,2,N/A
188,Disposed,FSM-BLS-2022-02-21-000451,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,22/02/2022 22:34:00,22/02/2022 22:45:00,,1200,New,Counter,CASH,21/02/2022 21:26:53,21/02/2022 21:26:10,21/02/2022 21:26:31,N/A,21/02/2022 21:40:26,21/02/2022 21:40:21,N/A,N/A,22/02/2022 17:32:38,,,,,,2,N/A
189,Disposed,FSM-BLS-2022-02-21-000454,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,22/02/2022 22:37:00,22/02/2022 22:48:00,,650,New,Counter,CASH,21/02/2022 21:30:39,21/02/2022 21:29:57,21/02/2022 21:30:14,N/A,21/02/2022 21:39:34,21/02/2022 21:39:29,N/A,N/A,22/02/2022 17:31:51,,,,,,2,N/A
190,Disposed,FSM-BLS-2022-02-21-000457,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,22/02/2022 22:44:00,22/02/2022 22:59:00,,1200,New,Counter,CASH,21/02/2022 21:35:40,21/02/2022 21:35:40,21/02/2022 21:35:58,N/A,21/02/2022 21:38:38,21/02/2022 21:38:34,N/A,N/A,22/02/2022 17:31:40,,,,,,2,N/A
191,Disposed,FSM-BLS-2022-02-21-000452,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,22/02/2022 23:07:00,22/02/2022 23:22:00,,650,New,Counter,CASH,21/02/2022 21:28:32,21/02/2022 21:27:50,21/02/2022 21:28:02,N/A,21/02/2022 21:40:11,21/02/2022 21:40:05,N/A,N/A,22/02/2022 18:00:17,,,,,,2,N/A
192,Disposed,FSM-BLS-2022-02-21-000448,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,22/02/2022 21:30:00,22/02/2022 21:40:00,,1200,New,Counter,CASH,21/02/2022 21:23:28,21/02/2022 21:22:46,21/02/2022 21:23:16,N/A,21/02/2022 21:41:23,21/02/2022 21:41:18,N/A,N/A,22/02/2022 17:59:34,,,,,,2,N/A
193,Disposed,FSM-BLS-2022-02-21-000453,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,22/02/2022 21:53:00,22/02/2022 22:08:00,,650,New,Counter,CASH,21/02/2022 21:29:28,21/02/2022 21:28:46,21/02/2022 21:29:02,N/A,21/02/2022 21:39:55,21/02/2022 21:39:50,N/A,N/A,22/02/2022 18:05:12,,,,,,2,N/A
194,Disposed,FSM-BLS-2022-01-28-000285,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,756001,Purunabalasore(P),Balasore,Punjab,,Counter,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,22/02/2022 22:13:00,22/02/2022 22:26:00,,1200,New,Counter,CASH,28/01/2022 18:05:33,28/01/2022 18:05:30,28/01/2022 18:05:48,N/A,28/01/2022 18:06:25,28/01/2022 18:06:16,N/A,N/A,22/02/2022 18:11:44,,,,,,2,N/A
195,Disposed,FSM-BLS-2022-01-29-000286,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,456,Abdul Satar Road,Balasore,756003,Bhaskarganj,Balasore,Punjab,,Counter,Balasore Municipality,,,No,OR 01F 3861,,3000,3000,3000,22/02/2022 21:55:00,22/02/2022 22:13:00,,1200,New,Counter,CASH,29/01/2022 23:08:18,29/01/2022 23:08:17,29/01/2022 23:08:40,N/A,29/01/2022 23:09:58,29/01/2022 23:09:50,N/A,N/A,22/02/2022 18:11:31,,,,,,2,N/A
196,Disposed,FSM-BLS-2022-02-19-000443,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Padhunpada(P),Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,22/02/2022 21:35:00,22/02/2022 21:55:00,,1200,New,Counter,CASH,19/02/2022 17:56:40,19/02/2022 17:56:11,19/02/2022 17:56:34,N/A,19/02/2022 17:57:12,19/02/2022 17:56:51,N/A,N/A,22/02/2022 18:11:02,,,,,,2,N/A
197,Disposed,FSM-BLS-2022-02-22-000462,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Bhaskarganj,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,22/02/2022 18:38:00,22/02/2022 18:43:00,,650,New,Counter,CASH,22/02/2022 18:31:59,22/02/2022 18:31:59,22/02/2022 18:32:22,N/A,22/02/2022 18:32:46,22/02/2022 18:32:41,N/A,N/A,22/02/2022 18:32:50,,,,,,2,N/A
198,Disposed,FSM-BLS-2022-02-18-000438,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Angargadia(P),Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,22/02/2022 18:45:00,22/02/2022 18:58:00,,1200,New,Counter,CASH,18/02/2022 18:51:22,18/02/2022 18:51:22,18/02/2022 18:51:37,N/A,18/02/2022 19:00:57,18/02/2022 19:00:51,N/A,N/A,22/02/2022 18:17:35,,,,,,2,N/A
199,Disposed,FSM-TST-2022-02-10-000380,Citizen feedback pending,Residential,Apartment,Conventional Spectic tank,dsdad,55566,testing,,Chandigarh Mohalla,testing,Punjab,,Telephone,Testing DSO,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,23/02/2022 17:33:00,23/02/2022 22:29:00,,650,New,Counter,CASH,10/02/2022 21:33:09,10/02/2022 21:33:09,10/02/2022 21:36:05,N/A,10/02/2022 21:51:15,10/02/2022 21:40:37,N/A,N/A,10/02/2022 21:51:44,,,,,,2,N/A
